ts\tplayers\tfrags
2026-04-24T15:59:17.2898525+03:00	3	0
2026-04-24T15:59:19.4894146+03:00	3	0
2026-04-24T15:59:21.7466879+03:00	3	0
2026-04-24T15:59:23.9558709+03:00	3	0
2026-04-24T15:59:26.1679366+03:00	3	0
2026-04-24T15:59:28.4326902+03:00	3	0
2026-04-24T15:59:30.6592848+03:00	3	0
2026-04-24T15:59:32.8774939+03:00	3	0
2026-04-24T15:59:35.0599975+03:00	3	0
2026-04-24T15:59:37.2709098+03:00	3	0
2026-04-24T15:59:39.5421219+03:00	3	0
2026-04-24T15:59:41.7282235+03:00	3	0
2026-04-24T15:59:43.9113283+03:00	3	0
2026-04-24T15:59:46.0861884+03:00	3	0
2026-04-24T15:59:48.7499172+03:00	4	0
2026-04-24T15:59:51.0761127+03:00	4	0
2026-04-24T15:59:53.3324960+03:00	5	0
2026-04-24T15:59:55.5706296+03:00	5	0
2026-04-24T15:59:57.8860916+03:00	6	0
2026-04-24T16:00:00.1808766+03:00	6	0
2026-04-24T16:00:02.3795797+03:00	7	0
2026-04-24T16:00:04.5845798+03:00	7	0
2026-04-24T16:00:06.9433494+03:00	8	0
2026-04-24T16:00:09.1905361+03:00	9	0
2026-04-24T16:00:11.4053112+03:00	9	0
2026-04-24T16:00:13.6147460+03:00	9	0
2026-04-24T16:00:15.8433064+03:00	9	0
2026-04-24T16:00:18.2644957+03:00	9	0
2026-04-24T16:00:20.5011441+03:00	9	0
2026-04-24T16:00:22.7354935+03:00	9	0
2026-04-24T16:00:24.9548897+03:00	9	0
2026-04-24T16:00:27.2255087+03:00	9	0
2026-04-24T16:00:29.4228042+03:00	9	0
2026-04-24T16:00:31.6260391+03:00	10	0
2026-04-24T16:00:33.8191621+03:00	16	15
2026-04-24T16:00:36.0169973+03:00	17	37
2026-04-24T16:00:38.3687951+03:00	17	58
2026-04-24T16:00:40.5558585+03:00	17	82
2026-04-24T16:00:42.7397539+03:00	19	106
2026-04-24T16:00:44.9769745+03:00	19	131
2026-04-24T16:00:47.2130968+03:00	19	150
2026-04-24T16:00:49.4553302+03:00	20	170
2026-04-24T16:00:51.8287953+03:00	21	189
2026-04-24T16:00:54.0425801+03:00	21	208
2026-04-24T16:00:56.2563225+03:00	21	223
2026-04-24T16:00:58.4985029+03:00	22	241
2026-04-24T16:01:00.6941157+03:00	22	249
2026-04-24T16:01:02.8844954+03:00	23	277
2026-04-24T16:01:05.1290270+03:00	23	302
2026-04-24T16:01:07.3338435+03:00	23	321
2026-04-24T16:01:09.5248996+03:00	23	326
2026-04-24T16:01:11.7436481+03:00	25	356
2026-04-24T16:01:13.9710704+03:00	25	379
2026-04-24T16:01:16.1799383+03:00	26	397
2026-04-24T16:01:18.4293706+03:00	26	416
2026-04-24T16:01:20.6105224+03:00	27	432
2026-04-24T16:01:22.8376549+03:00	29	450
2026-04-24T16:01:25.0621772+03:00	29	460
2026-04-24T16:01:27.3061181+03:00	30	476
2026-04-24T16:01:29.5251833+03:00	30	503
2026-04-24T16:01:31.7283706+03:00	30	527
2026-04-24T16:01:33.9425400+03:00	31	545
2026-04-24T16:01:36.1178121+03:00	31	566
2026-04-24T16:01:38.4949355+03:00	31	585
2026-04-24T16:01:40.6767225+03:00	32	590
2026-04-24T16:01:42.8585148+03:00	32	590
2026-04-24T16:01:45.0907567+03:00	33	602
2026-04-24T16:01:47.3054101+03:00	33	602
2026-04-24T16:01:49.5082059+03:00	33	602
2026-04-24T16:01:51.7209278+03:00	33	602
2026-04-24T16:01:53.9159157+03:00	33	602
2026-04-24T16:01:56.1095698+03:00	33	602
2026-04-24T16:01:58.4888633+03:00	33	602
2026-04-24T16:02:00.6746667+03:00	33	602
2026-04-24T16:02:02.8776011+03:00	33	602
2026-04-24T16:02:05.1579297+03:00	33	602
2026-04-24T16:02:07.3880596+03:00	33	602
2026-04-24T16:02:09.6025128+03:00	33	602
2026-04-24T16:02:11.8267261+03:00	33	602
2026-04-24T16:02:14.0182544+03:00	33	602
2026-04-24T16:02:16.2014777+03:00	33	602
2026-04-24T16:02:18.5642054+03:00	33	602
2026-04-24T16:02:20.7488680+03:00	34	602
2026-04-24T16:02:22.9329297+03:00	34	602
2026-04-24T16:02:25.1542937+03:00	34	602
2026-04-24T16:02:27.3625400+03:00	34	602
2026-04-24T16:02:29.5922278+03:00	34	602
2026-04-24T16:02:31.7959003+03:00	34	602
2026-04-24T16:02:34.0038303+03:00	34	602
2026-04-24T16:02:36.1899446+03:00	35	602
2026-04-24T16:02:38.5729259+03:00	35	602
2026-04-24T16:02:40.8005747+03:00	35	602
2026-04-24T16:02:43.0125532+03:00	35	602
2026-04-24T16:02:45.2601665+03:00	35	602
2026-04-24T16:02:47.4768344+03:00	35	602
2026-04-24T16:02:49.6888724+03:00	35	602
2026-04-24T16:02:52.1037647+03:00	35	602
2026-04-24T16:02:54.2940175+03:00	35	602
2026-04-24T16:02:56.5656307+03:00	35	602
2026-04-24T16:02:58.7951903+03:00	35	602
2026-04-24T16:03:01.0614253+03:00	35	602
2026-04-24T16:03:03.2738079+03:00	35	602
2026-04-24T16:03:05.4955456+03:00	35	602
2026-04-24T16:03:07.6716245+03:00	35	602
2026-04-24T16:03:09.9116800+03:00	35	602
2026-04-24T16:03:12.2213737+03:00	35	602
2026-04-24T16:03:14.6832162+03:00	35	602
2026-04-24T16:03:17.6992592+03:00	35	602
2026-04-24T16:03:20.1156720+03:00	36	602
2026-04-24T16:03:23.1228295+03:00	36	602
2026-04-24T16:03:25.8943991+03:00	36	602
2026-04-24T16:03:28.9055886+03:00	36	602
2026-04-24T16:03:31.2869497+03:00	36	602
2026-04-24T16:03:33.5788672+03:00	36	602
2026-04-24T16:03:35.8162651+03:00	36	602
2026-04-24T16:03:38.1801659+03:00	36	602
2026-04-24T16:03:40.5833285+03:00	36	602
2026-04-24T16:03:42.8455307+03:00	36	602
2026-04-24T16:03:45.9145424+03:00	36	602
2026-04-24T16:03:48.3478314+03:00	36	602
2026-04-24T16:03:50.6220553+03:00	36	602
2026-04-24T16:03:52.9375729+03:00	36	602
2026-04-24T16:03:55.7471643+03:00	36	602
2026-04-24T16:03:58.2617447+03:00	36	602
2026-04-24T16:04:00.6583562+03:00	37	602
2026-04-24T16:04:02.9869453+03:00	37	602
2026-04-24T16:04:05.3661349+03:00	38	602
2026-04-24T16:04:07.6876475+03:00	39	602
2026-04-24T16:04:10.0067272+03:00	39	602
2026-04-24T16:04:12.2868643+03:00	40	602
2026-04-24T16:04:14.5754066+03:00	40	602
2026-04-24T16:04:16.9431313+03:00	40	602
2026-04-24T16:04:19.2725598+03:00	40	602
2026-04-24T16:04:22.0281411+03:00	40	602
2026-04-24T16:04:24.3066239+03:00	40	602
2026-04-24T16:04:26.6432081+03:00	40	602
2026-04-24T16:04:28.9159768+03:00	40	602
2026-04-24T16:04:31.1782228+03:00	42	602
2026-04-24T16:04:33.5648543+03:00	43	602
2026-04-24T16:04:35.8915002+03:00	48	604
2026-04-24T16:04:38.2189022+03:00	49	613
2026-04-24T16:04:40.5026754+03:00	52	615
2026-04-24T16:04:42.7329060+03:00	52	615
2026-04-24T16:04:45.0621720+03:00	52	615
2026-04-24T16:04:47.5138939+03:00	52	615
2026-04-24T16:04:49.8584216+03:00	52	615
2026-04-24T16:04:52.4070862+03:00	52	615
2026-04-24T16:04:54.6736819+03:00	52	615
2026-04-24T16:04:57.4925441+03:00	52	615
2026-04-24T16:04:59.8074080+03:00	52	615
2026-04-24T16:05:02.0871480+03:00	52	615
2026-04-24T16:05:04.4475672+03:00	52	615
2026-04-24T16:05:06.6923622+03:00	52	615
2026-04-24T16:05:09.0167838+03:00	52	615
2026-04-24T16:05:11.3467316+03:00	52	615
2026-04-24T16:05:13.7318590+03:00	52	615
2026-04-24T16:05:16.0083209+03:00	52	615
2026-04-24T16:05:18.4288917+03:00	53	615
2026-04-24T16:05:20.7424406+03:00	53	615
2026-04-24T16:05:23.0547221+03:00	53	615
2026-04-24T16:05:25.3700674+03:00	53	615
2026-04-24T16:05:27.8502106+03:00	53	615
2026-04-24T16:05:30.1608089+03:00	53	615
2026-04-24T16:05:32.4549388+03:00	53	615
2026-04-24T16:05:34.7616116+03:00	54	615
2026-04-24T16:05:37.2464563+03:00	54	615
2026-04-24T16:05:39.8421756+03:00	54	615
2026-04-24T16:05:42.1550416+03:00	54	615
2026-04-24T16:05:44.7826950+03:00	54	615
2026-04-24T16:05:47.3299275+03:00	54	615
2026-04-24T16:05:49.7048695+03:00	54	615
2026-04-24T16:05:52.5494211+03:00	54	615
2026-04-24T16:05:54.8243176+03:00	54	615
2026-04-24T16:05:57.5486794+03:00	54	615
2026-04-24T16:05:59.9870565+03:00	54	615
2026-04-24T16:06:02.4794967+03:00	54	615
2026-04-24T16:06:04.7825752+03:00	54	615
2026-04-24T16:06:07.2600384+03:00	54	615
2026-04-24T16:06:09.5835105+03:00	54	615
2026-04-24T16:06:11.9953462+03:00	54	615
2026-04-24T16:06:14.6059504+03:00	54	615
2026-04-24T16:06:17.0723826+03:00	54	615
2026-04-24T16:06:19.4053546+03:00	54	615
2026-04-24T16:06:22.0413566+03:00	54	615
2026-04-24T16:06:24.3590564+03:00	54	615
2026-04-24T16:06:26.9507384+03:00	54	615
2026-04-24T16:06:29.2502367+03:00	54	615
2026-04-24T16:06:32.0751097+03:00	54	615
2026-04-24T16:06:34.3384807+03:00	54	615
2026-04-24T16:06:36.6719082+03:00	54	615
2026-04-24T16:06:39.1952972+03:00	54	615
2026-04-24T16:06:41.4922908+03:00	54	615
2026-04-24T16:06:43.8460749+03:00	54	615
2026-04-24T16:06:46.3757444+03:00	54	615
2026-04-24T16:06:49.1579062+03:00	54	615
2026-04-24T16:06:51.5492982+03:00	54	615
2026-04-24T16:06:53.9211319+03:00	54	615
2026-04-24T16:06:56.2155276+03:00	54	615
2026-04-24T16:06:59.0704775+03:00	54	615
2026-04-24T16:07:01.3775948+03:00	54	615
2026-04-24T16:07:03.6074038+03:00	54	615
2026-04-24T16:07:06.0094901+03:00	54	615
2026-04-24T16:07:08.2943045+03:00	54	615
2026-04-24T16:07:10.8060564+03:00	54	615
2026-04-24T16:07:13.1726523+03:00	54	615
2026-04-24T16:07:15.7229134+03:00	54	615
2026-04-24T16:07:18.3068618+03:00	54	615
2026-04-24T16:07:20.7656289+03:00	54	615
2026-04-24T16:07:23.1558473+03:00	54	615
2026-04-24T16:07:25.6805482+03:00	54	615
2026-04-24T16:07:28.2288442+03:00	54	615
2026-04-24T16:07:30.7753109+03:00	54	615
2026-04-24T16:07:33.1022171+03:00	54	615
2026-04-24T16:07:35.4110949+03:00	54	615
2026-04-24T16:07:37.6901266+03:00	54	615
2026-04-24T16:07:40.0387890+03:00	54	615
2026-04-24T16:07:42.3078641+03:00	54	615
2026-04-24T16:07:44.5847975+03:00	54	615
2026-04-24T16:07:46.9210288+03:00	54	615
2026-04-24T16:07:49.2461445+03:00	54	615
2026-04-24T16:07:51.5036812+03:00	54	615
2026-04-24T16:07:54.3888344+03:00	54	615
2026-04-24T16:07:57.1192647+03:00	54	615
2026-04-24T16:08:00.2207547+03:00	55	615
2026-04-24T16:08:02.7035671+03:00	55	615
2026-04-24T16:08:05.0191099+03:00	55	615
2026-04-24T16:08:07.4106838+03:00	55	615
2026-04-24T16:08:09.8313927+03:00	55	615
2026-04-24T16:08:12.2175212+03:00	56	615
2026-04-24T16:08:14.6210568+03:00	57	615
2026-04-24T16:08:16.9072027+03:00	58	615
2026-04-24T16:08:19.1595558+03:00	58	615
2026-04-24T16:08:21.4736905+03:00	58	615
2026-04-24T16:08:23.7044311+03:00	58	615
2026-04-24T16:08:25.9772979+03:00	58	615
2026-04-24T16:08:28.4542672+03:00	58	615
2026-04-24T16:08:30.9029736+03:00	58	615
2026-04-24T16:08:33.1585214+03:00	58	615
2026-04-24T16:08:35.4520912+03:00	58	615
2026-04-24T16:08:37.8201191+03:00	59	615
2026-04-24T16:08:40.1179598+03:00	59	615
2026-04-24T16:08:42.4188329+03:00	59	615
2026-04-24T16:08:44.7290408+03:00	59	615
2026-04-24T16:08:47.0930284+03:00	61	615
2026-04-24T16:08:49.4757183+03:00	63	630
2026-04-24T16:08:51.7814536+03:00	64	643
2026-04-24T16:08:54.0663625+03:00	64	658
2026-04-24T16:08:56.3404565+03:00	65	670
2026-04-24T16:08:58.8791978+03:00	65	687
2026-04-24T16:09:01.1568266+03:00	65	696
2026-04-24T16:09:03.4553734+03:00	66	715
2026-04-24T16:09:05.6866000+03:00	66	720
2026-04-24T16:09:07.9089503+03:00	66	723
2026-04-24T16:09:10.3703701+03:00	66	723
2026-04-24T16:09:12.6488856+03:00	66	723
2026-04-24T16:09:15.1347627+03:00	66	723
2026-04-24T16:09:17.7568149+03:00	66	723
2026-04-24T16:09:20.1466094+03:00	67	723
2026-04-24T16:09:23.2042814+03:00	67	723
2026-04-24T16:09:25.7874471+03:00	67	723
2026-04-24T16:09:28.3514210+03:00	67	723
2026-04-24T16:09:30.7893578+03:00	68	723
2026-04-24T16:09:33.0257399+03:00	68	724
2026-04-24T16:09:35.2655106+03:00	68	724
2026-04-24T16:09:37.5844392+03:00	68	724
2026-04-24T16:09:39.8944879+03:00	68	724
2026-04-24T16:09:42.2699993+03:00	68	724
2026-04-24T16:09:44.6523434+03:00	68	724
2026-04-24T16:09:47.1376052+03:00	68	724
2026-04-24T16:09:49.6290040+03:00	68	724
2026-04-24T16:09:52.4472130+03:00	68	724
2026-04-24T16:09:55.4605784+03:00	68	724
2026-04-24T16:09:58.8917000+03:00	68	724
2026-04-24T16:10:01.5013067+03:00	68	724
2026-04-24T16:10:03.8347299+03:00	68	724
2026-04-24T16:10:06.1732118+03:00	68	724
2026-04-24T16:10:08.5731009+03:00	68	724
2026-04-24T16:10:11.2186697+03:00	68	724
2026-04-24T16:10:13.5940081+03:00	68	724
2026-04-24T16:10:15.9634147+03:00	68	724
2026-04-24T16:10:18.4221361+03:00	68	724
2026-04-24T16:10:20.8091415+03:00	68	724
2026-04-24T16:10:23.5760267+03:00	68	724
2026-04-24T16:10:25.9147831+03:00	68	724
2026-04-24T16:10:29.2043557+03:00	68	724
2026-04-24T16:10:31.5360639+03:00	68	724
2026-04-24T16:10:33.8230038+03:00	68	724
2026-04-24T16:10:36.1296332+03:00	68	724
2026-04-24T16:10:38.6056144+03:00	68	724
2026-04-24T16:10:40.9996278+03:00	68	724
2026-04-24T16:10:43.3818712+03:00	68	724
2026-04-24T16:10:45.7544907+03:00	68	724
2026-04-24T16:10:48.0806422+03:00	68	724
2026-04-24T16:10:51.1058783+03:00	68	724
2026-04-24T16:10:53.6909740+03:00	68	724
2026-04-24T16:10:55.9966330+03:00	68	724
2026-04-24T16:10:58.8964215+03:00	68	724
2026-04-24T16:11:01.4520841+03:00	68	724
2026-04-24T16:11:03.6955527+03:00	68	724
2026-04-24T16:11:05.9363057+03:00	68	724
2026-04-24T16:11:08.2002551+03:00	68	724
2026-04-24T16:11:10.6430083+03:00	68	724
2026-04-24T16:11:12.9133248+03:00	68	724
2026-04-24T16:11:15.2237760+03:00	68	724
2026-04-24T16:11:17.5314188+03:00	68	724
2026-04-24T16:11:19.7981181+03:00	68	724
2026-04-24T16:11:22.1602266+03:00	68	724
2026-04-24T16:11:24.5412584+03:00	68	724
2026-04-24T16:11:27.0977960+03:00	68	724
2026-04-24T16:11:29.3695613+03:00	68	724
2026-04-24T16:11:31.6839971+03:00	68	724
2026-04-24T16:11:33.9228552+03:00	68	724
2026-04-24T16:11:36.1807048+03:00	68	724
2026-04-24T16:11:38.5555855+03:00	68	724
2026-04-24T16:11:40.7977374+03:00	68	724
2026-04-24T16:11:43.1186538+03:00	68	724
2026-04-24T16:11:45.4391309+03:00	69	724
2026-04-24T16:11:47.8554685+03:00	69	724
2026-04-24T16:11:50.1818632+03:00	69	724
2026-04-24T16:11:52.7084520+03:00	70	740
2026-04-24T16:11:55.0127182+03:00	70	740
2026-04-24T16:11:57.6610546+03:00	70	740
2026-04-24T16:12:00.0550046+03:00	70	740
2026-04-24T16:12:02.3195052+03:00	70	740
2026-04-24T16:12:04.6056240+03:00	71	754
2026-04-24T16:12:06.8018277+03:00	71	776
2026-04-24T16:12:09.1280095+03:00	71	790
2026-04-24T16:12:11.4286592+03:00	72	810
2026-04-24T16:12:13.8394901+03:00	72	831
2026-04-24T16:12:16.0610114+03:00	72	853
2026-04-24T16:12:18.2440843+03:00	72	871
2026-04-24T16:12:20.6086851+03:00	72	889
2026-04-24T16:12:22.9034008+03:00	72	907
2026-04-24T16:12:25.0841161+03:00	72	927
2026-04-24T16:12:27.5811046+03:00	72	944
2026-04-24T16:12:29.8284002+03:00	72	962
2026-04-24T16:12:32.0333135+03:00	72	981
2026-04-24T16:12:34.2728590+03:00	72	1000
2026-04-24T16:12:36.5020683+03:00	72	1023
2026-04-24T16:12:38.9169761+03:00	72	1067
2026-04-24T16:12:41.1099488+03:00	72	1104
2026-04-24T16:12:43.2936179+03:00	72	1140
2026-04-24T16:12:45.5357668+03:00	72	1172
2026-04-24T16:12:47.7251341+03:00	72	1199
2026-04-24T16:12:49.9438687+03:00	72	1223
2026-04-24T16:12:52.1901654+03:00	72	1235
2026-04-24T16:12:54.4131367+03:00	72	1235
2026-04-24T16:12:56.6429296+03:00	72	1235
2026-04-24T16:12:59.1046175+03:00	72	1235
2026-04-24T16:13:01.3045190+03:00	73	1235
2026-04-24T16:13:03.5483575+03:00	73	1235
2026-04-24T16:13:05.7620296+03:00	74	1235
2026-04-24T16:13:07.9421916+03:00	74	1235
